"unit_number","week","dt_hours","ma"
"HC19209","W34 - 23","0","100"
"HC19209","W33 - 23","0","100"
"HC19209","W32 - 23","0","100"
"HC19209","W31 - 23","0","100"
"HC19209","W30 - 23","0","100"
"HC19209","W29 - 23","0","100"
"HC19209","W28 - 23","0","100"
"HC19209","W27 - 23","0","100"
"HC19209","W26 - 23","0","100"
"HC19209","W25 - 23","0","100"
"HC19209","W24 - 23","0","100"
"HC19209","W23 - 23","2.69","98.4"
"HC19209","W22 - 23","2.62","98.44"
"HC19209","W21 - 23","0","100"
"HC19209","W20 - 23","0","100"
"HC19209","W19 - 23","0","100"
"HC19209","W18 - 23","17.4","89.65"
"HC19209","W17 - 23","2.21","98.68"
"HC19209","W16 - 23","0","100"
"HC19210","W53 - 23","1.452","99.13571"
"HC19210","W52 - 23","0","100"
"HC19210","W51 - 23","0","100"
"HC19210","W49 - 23","6.359","96.21488"
"HC19210","W48 - 23","0","100"
"HC19210","W47 - 23","14.516","91.35953"
"HC19210","W46 - 23","0.726","99.567856"
"HC19210","W45 - 23","0","100"
"HC19210","W44 - 23","0","100"
"HC19210","W43 - 23","0","100"
"HC19210","W42 - 23","7.349","95.625595"
"HC19210","W41 - 23","0","100"
"HC19210","W40 - 23","1.11","99.33929"
"HC19210","W39 - 23","1.411","99.16012"
"HC19210","W38 - 23","0.722","99.57024"
"HC19210","W37 - 23","0","100"
"HC19210","W36 - 23","0","100"
"HC19210","W35 - 23","5.399","96.78631"
"HC19210","W34 - 23","0.914","99.455956"
"HC19210","W33 - 23","2.12","98.7381"
"HC19210","W32 - 23","0.781","99.53512"
"HC19210","W31 - 23","10.81","93.565475"
"HC19210","W30 - 23","0","100"
"HC19210","W29 - 23","0.754","99.55119"
"HC19210","W28 - 23","0","100"
"HC19210","W27 - 23","0.693","99.5875"
"HC19210","W26 - 23","0","100"
"HC19210","W25 - 23","0","100"
"HC19210","W24 - 23","25.018","85.10833"
"HC19210","W23 - 23","5.672","96.62381"
"HC19210","W22 - 23","12.193","92.74226"
"HC19210","W21 - 23","0","100"
"HC19210","W20 - 23","0","100"
"HC19210","W19 - 23","0","100"
"HC19210","W18 - 23","0","100"
"HC19210","W17 - 23","3.755","97.76488"
"HC19210","W16 - 23","0","100"
"HC19305","W53 - 23","168","0"
"HC19305","W52 - 23","168","0"
"HC19305","W51 - 23","168","0"
"HC19305","W49 - 23","168","0"
"HC19305","W48 - 23","168","0"
"HC19305","W47 - 23","168","0"
"HC19305","W46 - 23","168","0"
"HC19305","W45 - 23","168","0"
"HC19305","W44 - 23","168","0"
"HC19305","W43 - 23","168","0"
"HC19305","W42 - 23","168","0"
"HC19305","W41 - 23","168","0"
"HC19305","W40 - 23","168","0"
"HC19305","W39 - 23","168","0"
"HC19305","W38 - 23","168","0"
"HC19305","W37 - 23","168","0"
"HC19305","W36 - 23","168","0"
"HC19305","W35 - 23","168","0"
"HC19305","W34 - 23","168","0"
"HC19305","W33 - 23","168","0"
"HC19305","W32 - 23","168","0"
"HC19305","W31 - 23","168","0"
"HC19305","W30 - 23","168","0"
"HC19305","W29 - 23","168","0"
"HC19305","W28 - 23","168","0"
"HC19305","W27 - 23","168","0"
"HC19305","W26 - 23","168","0"
"HC19305","W25 - 23","168","0"
"HC19305","W24 - 23","168","0"
"HC19305","W23 - 23","168","0"
"HC19305","W22 - 23","168","0"
"HC19305","W21 - 23","168","0"
"HC19305","W20 - 23","168","0"
"HC19305","W19 - 23","168","0"
"HC19305","W18 - 23","168","0"
"HC19305","W17 - 23","168","0"
"HC19305","W16 - 23","168","0"
"HC19306","W53 - 23","0","100"
"HC19306","W52 - 23","15.018","91.060715"
"HC19306","W51 - 23","0","100"
"HC19306","W49 - 23","0","100"
"HC19306","W48 - 23","0","100"
"HC19306","W47 - 23","0","100"
"HC19306","W46 - 23","10.175","93.94345"
"HC19306","W45 - 23","40.087","76.13869"
"HC19306","W44 - 23","168","0"
"HC19306","W43 - 23","40.351","75.981544"
"HC19306","W42 - 23","0","100"
"HC19306","W41 - 23","25.764","84.66428"
"HC19306","W40 - 23","0","100"
"HC19306","W39 - 23","8.188","95.12619"
"HC19306","W38 - 23","0","100"
"HC19306","W37 - 23","0","100"
"HC19306","W36 - 23","0","100"
"HC19306","W35 - 23","0","100"
"HC19306","W34 - 23","0","100"
"HC19306","W33 - 23","0.725","99.56845"
"HC19306","W32 - 23","0.727","99.56726"
"HC19306","W31 - 23","6.3","96.25"
"HC19306","W30 - 23","0.985","99.41369"
"HC19306","W29 - 23","2.458","98.5369"
"HC19306","W28 - 23","157.172","6.445238"
"HC19306","W27 - 23","165.797","1.3113096"
"HC19306","W26 - 23","163.249","2.8279762"
"HC19306","W25 - 23","168","0"
"HC19306","W24 - 23","168","0"
"HC19306","W23 - 23","168","0"
"HC19306","W22 - 23","168","0"
"HC19306","W21 - 23","168","0"
"HC19306","W20 - 23","168","0"
"HC19306","W19 - 23","168","0"
"HC19306","W18 - 23","168","0"
"HC19306","W17 - 23","168","0"
"HC19306","W16 - 23","168","0"
"HC19307","W53 - 23","0","100"
"HC19307","W52 - 23","10.818","93.560715"
"HC19307","W51 - 23","1.15","99.315475"
"HC19307","W49 - 23","0","100"
"HC19307","W48 - 23","0","100"
"HC19307","W47 - 23","0","100"
"HC19307","W46 - 23","3.453","97.94464"
"HC19307","W45 - 23","4.336","97.419044"
"HC19307","W44 - 23","8.924","94.688095"
"HC19307","W43 - 23","12.074","92.813095"
"HC19307","W42 - 23","0","100"
"HC19307","W41 - 23","0","100"
"HC19307","W40 - 23","0","100"
"HC19307","W39 - 23","3.705","97.79464"
"HC19307","W38 - 23","7.407","95.59107"
"HC19307","W37 - 23","0","100"
"HC19307","W36 - 23","0.212","99.87381"
"HC19307","W35 - 23","0","100"
"HC19307","W34 - 23","3.965","97.63988"
"HC19307","W33 - 23","0.171","99.89822"
"HC19307","W32 - 23","0.224","99.86667"
"HC19307","W31 - 23","0","100"
"HC19307","W30 - 23","17.73","89.44643"
"HC19307","W29 - 23","1.697","98.98988"
"HC19307","W28 - 23","9.119","94.57202"
"HC19307","W27 - 23","0.673","99.5994"
"HC19307","W26 - 23","0.904","99.46191"
"HC19307","W25 - 23","17.86","89.36905"
"HC19307","W24 - 23","0","100"
"HC19307","W23 - 23","0","100"
"HC19307","W22 - 23","1.331","99.20774"
"HC19307","W21 - 23","0","100"
"HC19307","W20 - 23","0","100"
"HC19307","W19 - 23","6.071","96.38631"
"HC19307","W18 - 23","4.653","97.230354"
"HC19307","W17 - 23","2.177","98.70417"
"HC19307","W16 - 23","0","100"
"HC19314","W53 - 23","2.759","98.357735"
"HC19314","W52 - 23","36.241","78.42798"
"HC19314","W51 - 23","54.37","67.6369"
"HC19314","W49 - 23","21.472","87.21905"
"HC19314","W48 - 23","2.517","98.501785"
"HC19314","W47 - 23","1.74","98.96429"
"HC19314","W46 - 23","5.338","96.82262"
"HC19314","W45 - 23","29.75","82.291664"
"HC19314","W44 - 23","27.35","83.72024"
"HC19314","W43 - 23","1.405","99.16369"
"HC19314","W42 - 23","0.55","99.67262"
"HC19314","W41 - 23","7.771","95.374405"
"HC19314","W40 - 23","35.311","78.981544"
"HC19314","W39 - 23","4.083","97.56964"
"HC19314","W38 - 23","4.975","97.03869"
"HC19314","W37 - 23","6.159","96.33393"
"HC19314","W36 - 23","44.104","73.74762"
"HC19314","W35 - 23","0.739","99.56012"
"HC19314","W34 - 23","3.488","97.92381"
"HC19314","W33 - 23","0","100"
"HC19314","W32 - 23","3.25","98.065475"
"HC19314","W31 - 23","37.349","77.768456"
"HC19314","W30 - 23","10.859","93.53631"
"HC19314","W29 - 23","156.347","6.9363093"
"HC19314","W28 - 23","168","0"
"HC19314","W27 - 23","161.766","3.7107143"
"HC19314","W26 - 23","167.864","0.08095238"
"HC19314","W25 - 23","168","0"
"HC19314","W24 - 23","168","0"
"HC19314","W23 - 23","168","0"
"HC19314","W22 - 23","168","0"
"HC19314","W21 - 23","168","0"
"HC19314","W20 - 23","168","0"
"HC19314","W19 - 23","168","0"
"HC19314","W18 - 23","168","0"
"HC19314","W17 - 23","168","0"
"HC19314","W16 - 23","9.948","94.078575"
"HC19316","W53 - 23","0","100"
"HC19316","W52 - 23","0","100"
"HC19316","W51 - 23","0","100"
"HC19316","W49 - 23","0","100"
"HC19316","W48 - 23","0","100"
"HC19316","W47 - 23","0","100"
"HC19316","W46 - 23","0","100"
"HC19316","W45 - 23","0","100"
"HC19316","W44 - 23","0","100"
"HC19316","W43 - 23","0","100"
"HC19316","W42 - 23","0","100"
"HC19316","W41 - 23","0","100"
"HC19316","W40 - 23","0","100"
"HC19316","W39 - 23","0","100"
"HC19316","W38 - 23","0","100"
"HC19316","W37 - 23","0","100"
"HC19316","W36 - 23","0","100"
"HC19316","W35 - 23","0","100"
"HC19316","W34 - 23","0","100"
"HC19316","W33 - 23","0","100"
"HC19316","W32 - 23","0","100"
"HC19316","W31 - 23","0","100"
"HC19316","W30 - 23","0","100"
"HC19316","W29 - 23","0","100"
"HC19316","W28 - 23","0","100"
"HC19316","W27 - 23","0","100"
"HC19316","W26 - 23","0","100"
"HC19316","W25 - 23","0","100"
"HC19316","W24 - 23","0","100"
"HC19316","W23 - 23","0","100"
"HC19316","W22 - 23","0","100"
"HC19316","W21 - 23","0","100"
"HC19316","W20 - 23","0","100"
"HC19316","W19 - 23","0","100"
"HC19316","W18 - 23","0","100"
"HC19316","W17 - 23","0","100"
"HC19316","W16 - 23","0","100"
"HC19318","W53 - 23","0.86","99.49"
"HC19318","W52 - 23","0","100"
"HC19318","W51 - 23","0","100"
"HC19318","W49 - 23","0","100"
"HC19318","W48 - 23","9.23","94.51"
"HC19318","W47 - 23","0.06","99.96"
"HC19318","W46 - 23","0","100"
"HC19318","W45 - 23","0","100"
"HC19318","W44 - 23","0.34","99.8"
"HC19318","W43 - 23","0","100"
"HC19318","W42 - 23","0","100"
"HC19318","W41 - 23","0.18","99.89"
"HC19318","W40 - 23","0","100"
"HC19318","W39 - 23","0","100"
"HC19318","W38 - 23","2.34","98.61"
"HC19318","W37 - 23","0","100"
"HC19318","W36 - 23","0","100"
"HC19318","W35 - 23","0","100"
"HC19318","W34 - 23","0","100"
"HC19318","W33 - 23","0","100"
"HC19318","W32 - 23","0","100"
"HC19318","W31 - 23","0","100"
"HC19318","W30 - 23","0.99","99.41"
"HC19318","W29 - 23","1.73","98.97"
"HC19318","W28 - 23","0","100"
"HC19318","W27 - 23","0","100"
"HC19318","W26 - 23","0","100"
"HC19318","W25 - 23","0","100"
"HC19318","W24 - 23","0","100"
"HC19318","W23 - 23","0","100"
"HC19318","W22 - 23","0","100"
"HC19318","W21 - 23","0","100"
"HC19318","W20 - 23","49.83","70.34"
"HC19318","W19 - 23","0","100"
"HC19318","W18 - 23","0","100"
"HC19318","W17 - 23","11.73","93.02"
"HC19318","W16 - 23","0","100"
"HC19319","W53 - 23","2.1","98.75"
"HC19319","W52 - 23","8.55","94.91"
"HC19319","W51 - 23","0.01","99.99"
"HC19319","W49 - 23","5.19","96.91"
"HC19319","W48 - 23","1.13","99.33"
"HC19319","W47 - 23","7.25","95.69"
"HC19319","W46 - 23","0.83","99.51"
"HC19319","W45 - 23","115.56","31.22"
"HC19319","W44 - 23","5.6","96.67"
"HC19319","W43 - 23","3.7","97.8"
"HC19319","W42 - 23","12.27","92.69"
"HC19319","W41 - 23","1.29","99.23"
"HC19319","W40 - 23","1.55","99.08"
"HC19319","W39 - 23","0.08","99.95"
"HC19319","W38 - 23","0.08","99.95"
"HC19319","W37 - 23","0","100"
"HC19319","W36 - 23","0","100"
"HC19319","W35 - 23","0","100"
"HC19319","W34 - 23","0","100"
"HC19319","W33 - 23","0","100"
"HC19319","W32 - 23","16.67","90.08"
"HC19319","W31 - 23","76.22","54.63"
"HC19319","W30 - 23","0.18","99.89"
"HC19319","W29 - 23","0.7","99.58"
"HC19319","W28 - 23","0.01","100"
"HC19319","W27 - 23","2.29","98.64"
"HC19319","W26 - 23","107.59","35.96"
"HC19319","W25 - 23","21.9","86.96"
"HC19319","W24 - 23","3.26","98.06"
"HC19319","W23 - 23","0.01","99.99"
"HC19319","W22 - 23","5.62","96.66"
"HC19319","W21 - 23","7.88","95.31"
"HC19319","W20 - 23","0.57","99.66"
"HC19319","W19 - 23","12.86","92.35"
"HC19319","W18 - 23","7.95","95.27"
"HC19319","W17 - 23","2.59","98.46"
"HC19319","W16 - 23","0.24","99.86"
"HC19320","W53 - 23","0","100"
"HC19320","W52 - 23","10.19","93.93"
"HC19320","W51 - 23","0","100"
"HC19320","W49 - 23","0","100"
"HC19320","W48 - 23","0","100"
"HC19320","W47 - 23","0","100"
"HC19320","W46 - 23","0","100"
"HC19320","W45 - 23","0.86","99.49"
"HC19320","W44 - 23","0","100"
"HC19320","W43 - 23","0.11","99.93"
"HC19320","W42 - 23","0.01","99.99"
"HC19320","W41 - 23","0","100"
"HC19320","W40 - 23","42.09","74.95"
"HC19320","W39 - 23","52.1","68.99"
"HC19320","W38 - 23","0","100"
"HC19320","W37 - 23","2.55","98.48"
"HC19320","W36 - 23","0","100"
"HC19320","W35 - 23","0","100"
"HC19320","W34 - 23","0","100"
"HC19320","W33 - 23","0","100"
"HC19320","W32 - 23","0","100"
"HC19320","W31 - 23","0.98","99.42"
"HC19320","W30 - 23","0","100"
"HC19320","W29 - 23","0","100"
"HC19320","W28 - 23","0","100"
"HC19320","W27 - 23","0","100"
"HC19320","W26 - 23","6.63","96.05"
"HC19320","W25 - 23","0","100"
"HC19320","W24 - 23","0","100"
"HC19320","W23 - 23","0","100"
"HC19320","W22 - 23","9.28","94.48"
"HC19320","W21 - 23","0","100"
"HC19320","W20 - 23","0","100"
"HC19320","W19 - 23","0","100"
"HC19320","W18 - 23","0.81","99.52"
"HC19320","W17 - 23","0","100"
"HC19320","W16 - 23","0","100"
"HC19403","W53 - 23","1.072","99.36191"
"HC19403","W52 - 23","36.635","78.19345"
"HC19403","W51 - 23","11.537","93.13274"
"HC19403","W49 - 23","0","100"
"HC19403","W48 - 23","84.119","49.929165"
"HC19403","W47 - 23","93.564","44.307144"
"HC19403","W46 - 23","11.844","92.95"
"HC19403","W45 - 23","0","100"
"HC19403","W44 - 23","3.24","98.07143"
"HC19403","W43 - 23","38.238","77.23929"
"HC19403","W42 - 23","5.894","96.49167"
"HC19403","W41 - 23","0.363","99.78393"
"HC19403","W40 - 23","131.238","21.882143"
"HC19403","W39 - 23","156.109","7.077976"
"HC19403","W38 - 23","168","0"
"HC19403","W37 - 23","168","0"
"HC19403","W36 - 23","168","0"
"HC19403","W35 - 23","168","0"
"HC19403","W34 - 23","168","0"
"HC19403","W33 - 23","168","0"
"HC19403","W32 - 23","168","0"
"HC19403","W31 - 23","168","0"
"HC19403","W30 - 23","168","0"
"HC19403","W29 - 23","168","0"
"HC19403","W28 - 23","168","0"
"HC19403","W27 - 23","168","0"
"HC19403","W26 - 23","168","0"
"HC19403","W25 - 23","168","0"
"HC19403","W24 - 23","168","0"
"HC19403","W23 - 23","168","0"
"HC19403","W22 - 23","168","0"
"HC19403","W21 - 23","168","0"
"HC19403","W20 - 23","168","0"
"HC19403","W19 - 23","168","0"
"HC19403","W18 - 23","135.71","19.220238"
"HC19403","W17 - 23","0","100"
"HC19403","W16 - 23","0","100"
"HC19410","W53 - 23","168","0"
"HC19410","W52 - 23","168","0"
"HC19410","W51 - 23","168","0"
"HC19410","W49 - 23","168","0"
"HC19410","W48 - 23","166.819","0.70297617"
"HC19410","W47 - 23","85.87","48.886906"
"HC19410","W46 - 23","64.863","61.39107"
"HC19410","W45 - 23","168","0"
"HC19410","W44 - 23","168","0"
"HC19410","W43 - 23","168","0"
"HC19410","W42 - 23","168","0"
"HC19410","W41 - 23","168","0"
"HC19410","W40 - 23","168","0"
"HC19410","W39 - 23","168","0"
"HC19410","W38 - 23","168","0"
"HC19410","W37 - 23","168","0"
"HC19410","W36 - 23","168","0"
"HC19410","W35 - 23","168","0"
"HC19410","W34 - 23","168","0"
"HC19410","W33 - 23","77.953","53.599403"
"HC19410","W32 - 23","1.304","99.22381"
"HC19410","W31 - 23","0","100"
"HC19410","W30 - 23","0","100"
"HC19410","W29 - 23","0","100"
"HC19410","W28 - 23","0.098","99.941666"
"HC19410","W27 - 23","0","100"
"HC19410","W26 - 23","3.421","97.96369"
"HC19410","W25 - 23","0","100"
"HC19410","W24 - 23","3.991","97.624405"
"HC19410","W23 - 23","8.829","94.744644"
"HC19410","W22 - 23","1.42","99.15476"
"HC19410","W21 - 23","0.663","99.605354"
"HC19410","W20 - 23","0","100"
"HC19410","W19 - 23","3.951","97.64822"
"HC19410","W18 - 23","3.852","97.707146"
"HC19410","W17 - 23","9.366","94.425"
"HC19410","W16 - 23","85.345","49.199406"
"HC19503","W53 - 23","61.591","63.33869"
"HC19503","W52 - 23","0.523","99.68869"
"HC19503","W51 - 23","0","100"
"HC19503","W49 - 23","0","100"
"HC19503","W48 - 23","0","100"
"HC19503","W47 - 23","0","100"
"HC19503","W46 - 23","0","100"
"HC19503","W45 - 23","0.443","99.73631"
"HC19503","W44 - 23","4.245","97.47321"
"HC19503","W43 - 23","10.407","93.80536"
"HC19503","W42 - 23","0","100"
"HC19503","W41 - 23","6.567","96.09107"
"HC19503","W40 - 23","3.786","97.74643"
"HC19503","W39 - 23","1.832","98.90952"
"HC19503","W38 - 23","0","100"
"HC19503","W37 - 23","14.422","91.415474"
"HC19503","W36 - 23","0.276","99.83572"
"HC19503","W35 - 23","11.301","93.27322"
"HC19503","W34 - 23","0.81","99.51786"
"HC19503","W33 - 23","0","100"
"HC19503","W32 - 23","18.851","88.77917"
"HC19503","W31 - 23","13.08","92.21429"
"HC19503","W30 - 23","2.392","98.57619"
"HC19503","W29 - 23","20.166","87.99643"
"HC19503","W28 - 23","2.816","98.32381"
"HC19503","W27 - 23","2.02","98.79762"
"HC19503","W26 - 23","3.566","97.87738"
"HC19503","W25 - 23","2.447","98.54345"
"HC19503","W24 - 23","64.607","61.543453"
"HC19503","W23 - 23","168","0"
"HC19503","W22 - 23","168","0"
"HC19503","W21 - 23","60.701","63.868454"
"HC19503","W20 - 23","5.278","96.85833"
"HC19503","W19 - 23","6.077","96.38274"
"HC19503","W18 - 23","2.311","98.624405"
"HC19503","W17 - 23","2.12","98.7381"
"HC19503","W16 - 23","0","100"
"HC19708","W53 - 23","0","100"
"HC19708","W52 - 23","0","100"
"HC19708","W51 - 23","0","100"
"HC19708","W49 - 23","0","100"
"HC19708","W48 - 23","0","100"
"HC19708","W47 - 23","0","100"
"HC19708","W46 - 23","0","100"
"HC19708","W45 - 23","0","100"
"HC19708","W44 - 23","0","100"
"HC19708","W43 - 23","0","100"
"HC19708","W42 - 23","0","100"
"HC19708","W41 - 23","0","100"
"HC19708","W40 - 23","0","100"
"HC19708","W39 - 23","0","100"
"HC19708","W38 - 23","0","100"
"HC19708","W37 - 23","0","100"
"HC19708","W36 - 23","0","100"
"HC19708","W35 - 23","0","100"
"HC19708","W34 - 23","0","100"
"HC19708","W33 - 23","0","100"
"HC19708","W32 - 23","0","100"
"HC19708","W31 - 23","0","100"
"HC19708","W30 - 23","0","100"
"HC19708","W29 - 23","0","100"
"HC19708","W28 - 23","0","100"
"HC19708","W27 - 23","0","100"
"HC19708","W26 - 23","0","100"
"HC19708","W25 - 23","0","100"
"HC19708","W24 - 23","0","100"
"HC19708","W23 - 23","0","100"
"HC19708","W22 - 23","0","100"
"HC19708","W21 - 23","0","100"
"HC19708","W20 - 23","0","100"
"HC19708","W19 - 23","0","100"
"HC19708","W18 - 23","0","100"
"HC19708","W17 - 23","0","100"
"HC19708","W16 - 23","0","100"
"HC19714","W53 - 23","0.907","99.46012"
"HC19714","W52 - 23","0.094","99.944046"
"HC19714","W51 - 23","0.616","99.63333"
"HC19714","W49 - 23","7.518","95.525"
"HC19714","W48 - 23","0","100"
"HC19714","W47 - 23","21.186","87.38928"
"HC19714","W46 - 23","0.306","99.817856"
"HC19714","W45 - 23","3.832","97.71905"
"HC19714","W44 - 23","5.629","96.64941"
"HC19714","W43 - 23","0.101","99.93988"
"HC19714","W42 - 23","0.309","99.81607"
"HC19714","W41 - 23","0","100"
"HC19714","W40 - 23","0","100"
"HC19714","W39 - 23","2.654","98.420235"
"HC19714","W38 - 23","0","100"
"HC19714","W37 - 23","2.822","98.32024"
"HC19714","W36 - 23","49.751","70.38631"
"HC19714","W35 - 23","2.407","98.56726"
"HC19714","W34 - 23","0","100"
"HC19714","W33 - 23","0","100"
"HC19714","W32 - 23","0","100"
"HC19714","W31 - 23","0","100"
"HC19714","W30 - 23","0","100"
"HC19714","W29 - 23","0","100"
"HC19714","W28 - 23","0","100"
"HC19714","W27 - 23","0","100"
"HC19714","W26 - 23","0","100"
"HC19714","W25 - 23","12.874","92.33691"
"HC19714","W24 - 23","3.68","97.809525"
"HC19714","W23 - 23","58.361","65.26131"
"HC19714","W22 - 23","157.505","6.2470236"
"HC19714","W21 - 23","58.179","65.369644"
"HC19714","W20 - 23","2.975","98.229164"
"HC19714","W19 - 23","0","100"
"HC19714","W18 - 23","4.212","97.49286"
"HC19714","W17 - 23","10.044","94.02143"
"HC19714","W16 - 23","11.053","93.42083"
"HC19715","W53 - 23","0.151","99.91012"
"HC19715","W52 - 23","0.732","99.564285"
"HC19715","W51 - 23","2.949","98.244644"
"HC19715","W49 - 23","26.91","83.98214"
"HC19715","W48 - 23","0","100"
"HC19715","W47 - 23","26.375","84.3006"
"HC19715","W46 - 23","0","100"
"HC19715","W45 - 23","1.32","99.21429"
"HC19715","W44 - 23","40.378","75.96548"
"HC19715","W43 - 23","0","100"
"HC19715","W42 - 23","11.101","93.392265"
"HC19715","W41 - 23","0","100"
"HC19715","W40 - 23","3.006","98.21072"
"HC19715","W39 - 23","3.669","97.81607"
"HC19715","W38 - 23","0","100"
"HC19715","W37 - 23","0","100"
"HC19715","W36 - 23","0","100"
"HC19715","W35 - 23","8.28","95.07143"
"HC19715","W34 - 23","10.573","93.70655"
"HC19715","W33 - 23","3.33","98.01786"
"HC19715","W32 - 23","0","100"
"HC19715","W31 - 23","0","100"
"HC19715","W30 - 23","0","100"
"HC19715","W29 - 23","0","100"
"HC19715","W28 - 23","0","100"
"HC19715","W27 - 23","0","100"
"HC19715","W26 - 23","0","100"
"HC19715","W25 - 23","13.903","91.7244"
"HC19715","W24 - 23","25.956","84.55"
"HC19715","W23 - 23","5.81","96.541664"
"HC19715","W22 - 23","0.301","99.82083"
"HC19715","W21 - 23","3.409","97.97083"
"HC19715","W20 - 23","0","100"
"HC19715","W19 - 23","5.549","96.69702"
"HC19715","W18 - 23","0.312","99.814285"
"HC19715","W17 - 23","1.772","98.94524"
"HC19715","W16 - 23","1.472","99.12381"
"HC19919","W53 - 23","0.276","99.83572"
"HC19919","W52 - 23","0","100"
"HC19919","W51 - 23","38.228","77.24524"
"HC19919","W49 - 23","2.686","98.40119"
"HC19919","W48 - 23","5.694","96.61072"
"HC19919","W47 - 23","0","100"
"HC19919","W46 - 23","0","100"
"HC19919","W45 - 23","4.658","97.22738"
"HC19919","W44 - 23","0","100"
"HC19919","W43 - 23","0","100"
"HC19919","W42 - 23","0","100"
"HC19919","W41 - 23","4.332","97.421425"
"HC19919","W40 - 23","0","100"
"HC19919","W39 - 23","0","100"
"HC19919","W38 - 23","12.954","92.28928"
"HC19919","W37 - 23","1.616","99.03809"
"HC19919","W36 - 23","9.842","94.14167"
"HC19919","W35 - 23","2.727","98.376785"
"HC19919","W34 - 23","0","100"
"HC19919","W33 - 23","0","100"
"HC19919","W32 - 23","0","100"
"HC19919","W31 - 23","0","100"
"HC19919","W30 - 23","0","100"
"HC19919","W29 - 23","3.384","97.98572"
"HC19919","W28 - 23","0","100"
"HC19919","W27 - 23","0","100"
"HC19919","W26 - 23","0","100"
"HC19919","W25 - 23","3.344","98.00952"
"HC19919","W24 - 23","0","100"
"HC19919","W23 - 23","83.011","50.58869"
"HC19919","W22 - 23","0","100"
"HC19919","W21 - 23","0","100"
"HC19919","W20 - 23","0","100"
"HC19919","W19 - 23","0.904","99.46191"
"HC19919","W18 - 23","0","100"
"HC19919","W17 - 23","0","100"
"HC19919","W16 - 23","28.617","82.96607"
"HC20201","W53 - 23","14.923","91.11726"
